1450,6.68966
1452,6.89413
1454,7.29698
1456,4.67696
1458,6.52028
1460,8.18049
1462,7.29545
1464,6.22272
1466,7.25272
1468,6.73696
1470,7.004
1472,7.26035
1474,7.46941
1476,6.99026
1478,8.00501
1480,7.64946
1482,8.10266
1484,7.97449
1486,6.99789
1488,7.65862
1490,7.0452
1492,8.26136
1494,8.30103
1496,7.75475
1498,7.64183
1500,8.2522
1502,8.6642
1504,7.39006
1506,6.04572
1508,8.43074
1510,8.7344
1512,9.05179
1514,8.74203
1516,7.80969
1518,9.11283
1520,7.42668
1522,7.45109
1524,7.96533
1526,8.18201
1528,8.3636
1530,9.38597
1532,8.80001
1534,9.49736
1536,10.094
1538,6.86514
1540,8.25526
1542,9.36155
1544,7.73949
1546,8.99533
1548,9.56145
1550,9.49736
1552,9.59349
1554,9.90783
1556,9.31425
1558,7.57164
1560,10.0696
1562,10.1596
1564,9.32646
1566,10.4312
1568,9.65911
1570,10.5731
1572,10.9867
1574,10.0314
1576,9.56297
1578,11.0401
1580,10.3626
1582,10.5029
1584,10.5335
1586,10.0131
1588,10.9745
1590,11.504
1592,11.2156
1594,11.2186
1596,11.0797
1598,10.5762
1600,10.4816
1602,9.83154
1604,9.11283
1606,9.32951
1608,9.54466
1610,9.54924
1612,10.5197
1614,10.0436
1616,7.44041
1618,9.9353
1620,9.5172
1622,8.13776
1624,8.72372
1626,8.52687
1628,8.95871
1630,9.76592
1632,9.88189
1634,8.21253
1636,10.6143
1638,10.4633
1640,10.7318
1642,11.3392
1644,9.87426
1646,10.2206
1648,10.9943
1650,10.8768
1652,8.18354
1654,10.6296
1656,11.5589
1658,12.1189
1660,11.8763
1662,10.2161
1664,11.7878
1666,11.2751
1668,11.1057
1670,12.859
1672,12.3768
1674,12.3173
1676,13.2267
1678,12.6347
1680,12.6316
1682,10.7852
1684,8.88699
1686,11.182
1688,10.6998
1690,11.1591
1692,12.0228
1694,11.5345
1696,10.6677
1698,12.3112
1700,8.04468
1702,11.4994
1704,10.5991
1706,9.30204
1708,10.4343
1710,10.8768
1712,10.625
1714,10.1077
1716,10.0467
1718,9.28373
1720,9.90936
1722,10.4083
1724,9.51872
1726,9.13114
1728,9.32493
1730,9.01975
1732,8.71914
1734,7.22526
1736,8.35749
1738,7.88293
1740,8.09809
1742,7.14133
1744,7.25578
1746,6.60115
1748,6.00604
1750,4.98672
