1450,6.80105
1452,6.95669
1454,7.39158
1456,4.3611
1458,6.44856
1460,7.82495
1462,7.44957
1464,6.28834
1466,7.08335
1468,6.77816
1470,7.28324
1472,6.97806
1474,7.33665
1476,7.01926
1478,7.94092
1480,7.4572
1482,8.03858
1484,7.80358
1486,7.004
1488,7.70287
1490,6.98721
1492,8.24152
1494,8.45668
1496,7.56859
1498,7.40684
1500,8.47194
1502,8.51924
1504,7.11234
1506,5.55437
1508,8.16065
1510,8.65658
1512,9.29441
1514,8.53908
1516,7.44194
1518,9.16013
1520,6.592
1522,7.12912
1524,7.89514
1526,7.81732
1528,8.25678
1530,9.67589
1532,8.19727
1534,9.45311
1536,10.3107
1538,6.78274
1540,8.40022
1542,8.92056
1544,7.62963
1546,9.48973
1548,9.63927
1550,9.33409
1552,9.9292
1554,9.58586
1556,8.84732
1558,7.55181
1560,9.6942
1562,10.0177
1564,9.19675
1566,10.1871
1568,9.14182
1570,10.6311
1572,10.6464
1574,10.0055
1576,9.54924
1578,10.7913
1580,10.4068
1582,10.6189
1584,10.0787
1586,9.97803
1588,11.0233
1590,11.1057
1592,11.0935
1594,11.5101
1596,10.9561
1598,10.683
1600,10.5197
1602,9.54619
1604,9.0701
1606,9.19065
1608,9.06705
1610,9.79186
1612,10.2374
1614,9.89105
1616,7.01773
1618,10.004
1620,9.28678
1622,8.46583
1624,8.79543
1626,8.21711
1628,9.1586
1630,9.7232
1632,9.49736
1634,7.89361
1636,9.78271
1638,10.3549
1640,11.066
1642,10.9546
1644,9.81475
1646,10.1947
1648,10.567
1650,11.1332
1652,6.98416
1654,9.95819
1656,11.5986
1658,12.0792
1660,11.6596
1662,9.60723
1664,11.5238
1666,10.8997
1668,11.3788
1670,12.4012
1672,12.4699
1674,12.2211
1676,12.9978
1678,12.6606
1680,12.6621
1682,10.6769
1684,7.84173
1686,11.4414
1688,10.4404
1690,11.211
1692,12.1281
1694,10.9409
1696,10.4984
1698,11.9907
1700,7.30766
1702,11.5497
1704,10.3092
1706,8.92972
1708,10.7364
1710,10.6113
1712,10.1535
1714,10.1154
1716,9.70183
1718,8.40785
1720,10.1718
1722,10.3473
1724,9.4821
1726,9.17997
1728,9.39817
1730,8.6932
1732,9.49889
1734,7.22983
1736,8.20032
1738,8.35902
1740,7.85241
1742,6.86666
1744,7.22373
1746,6.41957
1748,5.73138
1750,4.22529
