1450,6.63167
1452,6.69271
1454,7.26341
1456,4.55489
1458,6.31581
1460,7.84326
1462,7.28172
1464,6.07624
1466,7.18101
1468,6.81478
1470,7.32902
1472,7.05893
1474,7.29545
1476,7.16575
1478,8.11792
1480,7.4572
1482,7.96838
1484,7.84783
1486,6.85446
1488,8.09656
1490,6.9216
1492,8.2812
1494,8.43684
1496,7.69219
1498,7.48314
1500,8.45668
1502,8.43226
1504,7.15964
1506,5.92364
1508,8.24152
1510,8.75423
1512,9.07926
1514,8.55434
1516,7.38243
1518,9.13572
1520,6.72933
1522,7.33818
1524,7.77001
1526,7.84936
1528,8.05841
1530,9.63469
1532,8.38801
1534,9.55992
1536,10.2908
1538,6.98111
1540,8.54823
1542,9.12046
1544,7.72881
1546,9.16166
1548,9.39818
1550,9.36766
1552,9.90326
1554,9.63164
1556,9.03043
1558,7.81121
1560,9.88647
1562,10.1459
1564,9.19065
1566,10.2023
1568,9.27152
1570,10.6632
1572,10.9302
1574,10.0803
1576,9.92157
1578,10.6784
1580,10.3427
1582,10.5716
1584,10.3748
1586,10.2725
1588,10.9745
1590,11.1774
1592,11.1805
1594,11.4856
1596,10.7532
1598,10.4755
1600,10.5625
1602,9.62706
1604,8.9404
1606,9.15097
1608,9.23185
1610,9.79949
1612,10.4343
1614,9.76135
1616,7.20084
1618,10.1901
1620,9.2288
1622,8.54518
1624,8.79543
1626,8.2873
1628,8.97549
1630,9.84069
1632,9.682
1634,7.9104
1636,10.242
1638,10.1245
1640,10.9607
1642,10.9684
1644,9.92309
1646,10.2649
1648,10.6418
1650,11.0675
1652,7.37632
1654,9.96887
1656,11.7008
1658,12.154
1660,11.6993
1662,9.75982
1664,11.6062
1666,10.95
1668,11.2674
1670,12.4653
1672,12.6026
1674,12.3295
1676,13.1596
1678,12.6118
1680,12.7979
1682,10.7761
1684,8.15607
1686,11.1545
1688,10.3092
1690,11.092
1692,11.9251
1694,10.9897
1696,10.9104
1698,11.8442
1700,7.73492
1702,11.6611
1704,10.6342
1706,8.90988
1708,10.6494
1710,10.4663
1712,10.2878
1714,10.0894
1716,9.82696
1718,8.75881
1720,10.0818
1722,10.3717
1724,9.50652
1726,9.37223
1728,9.37529
1730,8.79543
1732,9.09146
1734,7.24662
1736,8.25373
1738,8.09503
1740,7.81426
1742,7.10623
1744,7.15964
1746,6.46229
1748,5.78021
1750,4.08032
