1450,6.82852
1452,6.88345
1454,7.37175
1456,4.55336
1458,6.50807
1460,8.14844
1462,7.27256
1464,6.24409
1466,7.10776
1468,6.81936
1470,7.15964
1472,7.06961
1474,7.39463
1476,7.11692
1478,7.99432
1480,7.45415
1482,8.12861
1484,7.87225
1486,7.15354
1488,7.83868
1490,7.04367
1492,8.01569
1494,8.55892
1496,7.64794
1498,7.44194
1500,8.52229
1502,8.49635
1504,7.26798
1506,5.68865
1508,8.09961
1510,8.61995
1512,9.11283
1514,8.44752
1516,7.38243
1518,9.15708
1520,6.61031
1522,7.33665
1524,8.0752
1526,7.79748
1528,8.25526
1530,9.47295
1532,8.27967
1534,9.59655
1536,10.3092
1538,6.83004
1540,8.51314
1542,9.14182
1544,7.75933
1546,9.30662
1548,9.55992
1550,9.16013
1552,9.77355
1554,9.6881
1556,9.04416
1558,7.49535
1560,9.92004
1562,10.1184
1564,9.28068
1566,10.3229
1568,9.46379
1570,10.6922
1572,10.7013
1574,10.1108
1576,9.96735
1578,10.5594
1580,10.2588
1582,10.68
1584,10.2557
1586,10.1062
1588,11.1332
1590,11.037
1592,11.1499
1594,11.4917
1596,10.8585
1598,10.7059
1600,10.7608
1602,9.58739
1604,8.99228
1606,9.37529
1608,9.14335
1610,9.81933
1612,10.268
1614,9.7354
1616,6.97043
1618,10.0208
1620,9.30815
1622,8.60622
1624,8.80459
1626,8.4109
1628,8.94955
1630,9.63927
1632,9.51262
1634,8.08588
1636,10.094
1638,10.2786
1640,11.0279
1642,11.0126
1644,9.99176
1646,10.2649
1648,10.8173
1650,11.1469
1652,7.23441
1654,9.84832
1656,11.5558
1658,12.0533
1660,11.4368
1662,9.74303
1664,11.4307
1666,11.0477
1668,11.2888
1670,12.4363
1672,12.4638
1674,12.1845
1676,13.0711
1678,12.6362
1680,12.743
1682,10.8814
1684,7.96686
1686,11.3132
1688,10.416
1690,11.1255
1692,11.9282
1694,10.8768
1696,10.4495
1698,11.9343
1700,7.57622
1702,11.8305
1704,10.4923
1706,8.88241
1708,10.6677
1710,10.622
1712,10.3351
1714,10.1444
1716,9.7293
1718,8.54823
1720,10.1291
1722,10.2313
1724,9.34172
1726,9.32493
1728,9.35545
1730,8.75271
1732,9.29289
1734,7.22373
1736,8.22016
1738,8.00195
1740,7.75628
1742,7.13828
1744,7.34581
1746,6.49586
1748,5.87024
1750,4.59914
