1450,6.8804
1452,6.97501
1454,7.41142
1456,4.58998
1458,6.36158
1460,8.02026
1462,7.23289
1464,6.47908
1466,7.01315
1468,6.73543
1470,7.28324
1472,7.13523
1474,7.5457
1476,6.98416
1478,8.0874
1480,7.40989
1482,8.07978
1484,7.94244
1486,7.15354
1488,8.12708
1490,7.02078
1492,8.24
1494,8.5345
1496,7.77917
1498,7.52739
1500,8.35292
1502,8.65963
1504,7.21763
1506,5.89923
1508,8.46278
1510,8.57875
1512,9.08536
1514,8.64437
1516,7.84478
1518,9.16471
1520,6.92923
1522,7.21763
1524,7.76238
1526,7.89666
1528,8.31782
1530,9.447
1532,8.57418
1534,9.45463
1536,10.2054
1538,7.15354
1540,8.40938
1542,9.21354
1544,7.73644
1546,8.99686
1548,9.51262
1550,9.34935
1552,9.8056
1554,9.76897
1556,9.10367
1558,7.73949
1560,9.98718
1562,10.1321
1564,9.16929
1566,10.4389
1568,9.41649
1570,10.6769
1572,10.857
1574,10.1199
1576,9.94598
1578,10.7456
1580,10.5213
1582,10.593
1584,10.5609
1586,10.1947
1588,10.9989
1590,11.4216
1592,11.0889
1594,11.3865
1596,11.005
1598,10.3305
1600,10.5884
1602,9.8468
1604,9.03043
1606,9.25169
1608,9.45311
1610,9.63317
1612,10.0894
1614,10.0909
1616,7.17948
1618,10.1779
1620,9.21354
1622,8.36818
1624,8.80764
1626,8.47194
1628,8.92972
1630,9.75066
1632,9.75524
1634,8.09961
1636,10.0528
1638,10.3015
1640,11.0157
1642,11.3117
1644,9.8056
1646,10.0879
1648,10.8844
1650,10.77
1652,7.9577
1654,10.2802
1656,11.6092
1658,12.0289
1660,11.4322
1662,10.3381
1664,11.507
1666,11.0233
1668,11.1545
1670,12.7598
1672,12.4317
1674,12.6255
1676,12.9444
1678,12.3905
1680,12.656
1682,10.7868
1684,8.49025
1686,11.5894
1688,10.6174
1690,11.1454
1692,12.3859
1694,10.9943
1696,10.6311
1698,12.1815
1700,7.95007
1702,11.5802
1704,10.6388
1706,9.18302
1708,10.4785
1710,10.7761
1712,10.4526
1714,10.1291
1716,9.83306
1718,8.90835
1720,10.1093
1722,10.474
1724,9.48973
1726,9.16623
1728,9.38444
1730,8.76186
1732,8.92209
1734,7.35801
1736,8.22474
1738,8.25373
1740,7.96686
1742,7.36564
1744,7.26341
1746,6.56301
1748,5.79547
1750,5.11032
