1450,6.71712
1452,6.8392
1454,7.45415
1456,4.19477
1458,6.33564
1460,7.82342
1462,7.22983
1464,6.00909
1466,7.08945
1468,6.78579
1470,7.28172
1472,6.93381
1474,7.31986
1476,7.08335
1478,8.05994
1480,7.39006
1482,8.28272
1484,7.75018
1486,7.08792
1488,7.82037
1490,6.79342
1492,8.02026
1494,8.50703
1496,7.34275
1498,7.43583
1500,8.4994
1502,8.39869
1504,7.03757
1506,5.39415
1508,7.96838
1510,8.52229
1512,9.30204
1514,8.41243
1516,7.4984
1518,9.20896
1520,6.45466
1522,6.92465
1524,7.77001
1526,7.86004
1528,8.15455
1530,9.45311
1532,8.21711
1534,9.44243
1536,10.4083
1538,6.61336
1540,8.3697
1542,8.63979
1544,7.81884
1546,9.10977
1548,9.57518
1550,9.16623
1552,9.85748
1554,9.35545
1556,8.88089
1558,7.40989
1560,9.38597
1562,10.0467
1564,9.18302
1566,10.2618
1568,9.09757
1570,10.6479
1572,10.5457
1574,9.88342
1576,9.49736
1578,10.7471
1580,10.1382
1582,10.4846
1584,10.2084
1586,10.0955
1588,11.2171
1590,11.2781
1592,11.1225
1594,11.3758
1596,10.715
1598,10.6723
1600,10.6082
1602,9.47142
1604,9.11435
1606,9.22727
1608,9.05179
1610,9.86358
1612,10.242
1614,9.66063
1616,6.88498
1618,9.88189
1620,9.21812
1622,8.50246
1624,8.89309
1626,8.18201
1628,9.08841
1630,9.75524
1632,9.54161
1634,7.73034
1636,9.79492
1638,10.3137
1640,11.124
1642,10.8875
1644,9.93988
1646,9.95666
1648,10.5808
1650,11.0752
1652,6.54775
1654,9.82543
1656,11.7023
1658,11.8122
1660,11.4216
1662,9.3524
1664,11.5558
1666,11.1515
1668,10.8676
1670,12.2761
1672,12.6514
1674,11.7969
1676,12.9307
1678,12.7461
1680,12.5629
1682,10.593
1684,7.65252
1686,11.1682
1688,10.2176
1690,11.1713
1692,11.9861
1694,10.8036
1696,10.7227
1698,11.8595
1700,6.75527
1702,11.8107
1704,10.1428
1706,8.84426
1708,10.7746
1710,10.3809
1712,10.4801
1714,9.88647
1716,9.31272
1718,8.35292
1720,10.3183
1722,10.2603
1724,9.50652
1726,9.25626
1728,9.12809
1730,8.59096
1732,9.26847
1734,6.89413
1736,8.0813
1738,8.20185
1740,7.87072
1742,7.31529
1744,7.11997
1746,6.36158
1748,5.70391
1750,4.93484
