0.1,0.00176353752613068,0.1,15.6200523376465
4.11566265060241,0.000630210619419813,4.11566265060241,166.261390686035
8.13132530120482,0.000186959092388861,8.13132530120482,-48.7553243637085
12.1469879518072,0.000162292839377187,12.1469879518072,70.4097118377686
16.1626506024096,8.52992234285921E-05,16.1626506024096,-24.5136222839355
20.178313253012,8.69884825078771E-05,20.178313253012,-87.1696043014526
24.1939759036145,4.59350376331713E-05,24.1939759036145,124.891754150391
28.2096385542169,7.2479248046875E-05,28.2096385542169,-50.2494821548462
32.2253012048193,9.6505056717433E-05,32.2253012048193,21.27809715271
36.2409638554217,0.000153775356011465,36.2409638554217,69.5857200622559
40.2566265060241,7.60073016863316E-05,40.2566265060241,113.778911590576
44.2722891566265,0.000174728120327927,44.2722891566265,76.276496887207
48.2879518072289,0.000201024056877941,48.2879518072289,96.848705291748
52.3036144578313,0.000688814325258136,52.3036144578313,95.7390689849854
56.3192771084337,0.00208220980130136,56.3192771084337,95.8873844146729
60.3349397590361,0.00540899438783526,60.3349397590361,3.94141387939453
64.3506024096385,0.0022639415692538,64.3506024096385,-74.2659645080566
68.3662650602409,0.00143165036570281,68.3662650602409,-77.7322025299072
72.3819277108434,0.00107152259442955,72.3819277108434,-77.5454349517822
76.3975903614458,0.00104216660838574,76.3975903614458,-81.0281524658203
80.4132530120482,0.000777936424128711,80.4132530120482,-76.8477945327759
84.4289156626506,0.000895804318133742,84.4289156626506,-77.6717777252197
88.444578313253,0.000951229769270867,88.444578313253,-80.8358917236328
92.4602409638554,0.000955594994593412,92.4602409638554,-88.7296886444092
96.4759036144578,0.000792585429735482,96.4759036144578,-82.7859907150269
100.49156626506,0.000963881204370409,100.49156626506,-84.2691707611084
104.507228915663,0.0008286326774396,104.507228915663,-92.9430055618286
108.522891566265,0.000690533954184502,108.522891566265,-95.0249490737915
112.538554216867,0.000818312575574964,112.538554216867,-92.3112831115723
116.55421686747,0.00069659756263718,116.55421686747,-102.539709091187
120.569879518072,0.000796760490629822,120.569879518072,-97.8210124969482
124.585542168675,0.000799085770267993,124.585542168675,-97.1453447341919
128.601204819277,0.000683799793478101,128.601204819277,-104.550241470337
132.61686746988,0.00066486356081441,132.61686746988,-101.402606964111
136.632530120482,0.000705976679455489,136.632530120482,-101.616848945618
140.648192771084,0.000528937729541212,140.648192771084,-96.9091300964355
144.663855421687,0.000560085405595601,144.663855421687,-103.934998512268
148.679518072289,0.000522933667525649,148.679518072289,-116.981460571289
152.695180722892,0.000340940896421671,152.695180722892,-99.5788507461548
156.710843373494,0.00016548928397242,156.710843373494,-113.531702041626
160.726506024096,7.2479248046875E-05,160.726506024096,-50.447244644165
164.742168674699,0.000282699707895517,164.742168674699,43.2181205749512
168.757831325301,0.000741907104384154,168.757831325301,49.0519638061523
172.773493975904,0.00138488225638866,172.773493975904,48.4916439056396
176.789156626506,0.00260624242946506,176.789156626506,48.2883968353271
180.804819277109,0.00523190991953015,180.804819277109,43.4763164520264
184.820481927711,0.0115588018670678,184.820481927711,-28.9466743469238
188.836144578313,0.011937253177166,188.836144578313,-85.6864242553711
192.851807228916,0.00692538311704993,192.851807228916,-107.154035568237
196.867469879518,0.00501197343692183,196.867469879518,-109.230485916138
200.883132530121,0.00490877870470285,200.883132530121,-116.943008422852
204.898795180723,0.00409499555826187,204.898795180723,-125.655303955078
208.914457831326,0.00421308586373925,208.914457831326,-130.401466369629
212.930120481928,0.0038076660130173,212.930120481928,-134.79606628418
216.94578313253,0.00360886682756245,216.94578313253,-140.520029067993
220.961445783133,0.00342370732687414,220.961445783133,-144.282897949219
224.977108433735,0.00328818266279995,224.977108433735,-147.815053939819
228.992771084338,0.00311893201433122,228.992771084338,-151.253826141357
233.00843373494,0.00298337871208787,233.00843373494,-155.126575469971
237.024096385542,0.00278530898503959,237.024096385542,-156.791021347046
241.039759036145,0.0026109532918781,241.039759036145,-159.515682220459
245.055421686747,0.00240660249255598,245.055421686747,-158.307168960571
249.07108433735,0.00217880657874048,249.07108433735,-156.390020370483
253.086746987952,0.00211155461147428,253.086746987952,-153.192947387695
257.102409638555,0.00208729133009911,257.102409638555,-151.59441947937
261.118072289157,0.002238993300125,261.118072289157,-154.170747756958
265.133734939759,0.00234329560771585,265.133734939759,-156.115362167358
269.149397590362,0.00224901549518108,269.149397590362,-155.566028594971
273.165060240964,0.00226223119534552,273.165060240964,-159.438777923584
277.180722891567,0.00237317406572402,277.180722891567,-161.174634933472
281.196385542169,0.00230498961172998,281.196385542169,-164.212406158447
285.212048192771,0.00283802207559347,285.212048192771,-171.210800170898
289.227710843374,0.00270455586723983,289.227710843374,-169.623258590698
293.243373493976,0.00287458393722773,293.243373493976,-172.111696243286
297.259036144579,0.00332438549958169,297.259036144579,-178.29708480835
301.274698795181,0.00338004785589874,301.274698795181,179.637451171875
305.290361445783,0.00366326165385544,305.290361445783,175.621879577637
309.306024096386,0.00374554330483079,309.306024096386,176.616142272949
313.321686746988,0.00387199292890728,313.321686746988,170.436264038086
317.337349397591,0.00438621174544096,317.337349397591,150.38041305542
321.353012048193,0.00523028243333101,321.353012048193,125.056549072266
325.368674698795,0.00559531711041927,325.368674698795,109.730381011963
329.384337349398,0.00576237495988607,329.384337349398,93.9867324829102
333.4,0.00462799984961748,333.4,70.5964794158936
337.415662650602,0.00562346540391445,337.415662650602,71.6951293945313
341.431325301205,0.00367387244477868,341.431325301205,48.2829036712646
345.446987951807,0.00298016006127,345.446987951807,41.421838760376
349.46265060241,0.00155169586651027,349.46265060241,28.0677509307861
